Ano,Dias para iniciar un negocio,Emisiones de CO2,Esperanza de vida (mujeres),Esperanza de vida (varones),Facilidad para hacer negocios,Gasto en salud ( del PIB),Gasto en salud (per capita),Horas preparar los impuestos,Interes de prestamos,PIB,Pais,Poblacion 0-14,Poblacion 15-64,Poblacion 65+,Poblacion total,Poblacion urbana,Region,Tasa de mortalidad infantil,Tasa de natalidad,Tasa tributaria empresarial,Turismo emisor,Turismo receptivo,Uso de Internet,Uso de energia,Uso de telefonos celulares
2004-12-01,45,3957,53,51,NA,4.60,41,NA,18.00,15775356737,Camerun,44.50,52.20,3.30,17674960,47.90,africa,8.10,4.10,NA,394000000,212000000,0,6959,0.1
2004-12-01,64,378,48,47,NA,5.10,23,NA,18.00,4414929142,Chad,49.20,48.10,2.70,9665024,21.80,africa,10.20,5.00,NA,NA,NA,0,NA,0
2004-12-01,NA,103,60,57,NA,4.00,25,NA,11.00,362420484,Comoros,41.40,55.60,3.00,585389,27.90,africa,7.10,3.90,NA,9000000,21000000,0,34,0
2004-12-01,133,1936,49,46,NA,5.40,7,NA,NA,10297481118,Congo (Kinshasa),46.30,50.90,2.80,52487293,37.00,africa,10.80,4.60,NA,NA,NA,0,19231,0
2004-12-01,37,1181,55,52,NA,2.60,34,NA,18.00,4648628839,Congo (Kinshasa),42.20,54.30,3.50,3448868,60.50,africa,6.60,3.90,NA,176000000,23100000,0,1020,0.1
2004-12-01,58,7664,48,46,NA,5.60,50,NA,NA,15481092596,Costa de Marfil,42.30,54.80,2.90,17144325,46.20,africa,9.10,3.70,NA,571000000,91000000,0,9302,0.1
2004-12-01,37,150912,72,67,NA,5.30,57,NA,13.40,78845185709,Egipto,33.00,61.60,5.40,70591288,43.00,africa,2.70,2.40,NA,1543000000,6328000000,0.1,53536,0.1
2004-12-01,91,770,60,56,NA,2.90,7,NA,NA,1109054002,Eritrea,44.00,54.10,1.90,4665522,18.60,africa,4.90,4.00,NA,NA,73000000,NA,744,0
2004-12-01,34,5244,56,55,NA,4.30,6,NA,7.00,9945571030,Etiopia,46.40,50.50,3.10,74066147,15.50,africa,7.40,4.00,NA,59000000,458000000,0,28377,0
2004-12-01,NA,1767,61,59,NA,3.40,180,NA,18.00,7178135606,Gabon,39.70,54.60,5.70,1347125,82.80,africa,5.20,3.30,NA,275000000,74000000,0,1629,0.4
2004-12-01,NA,323,58,55,NA,4.40,18,NA,36.50,578785601,Gambia,46.00,51.50,2.60,1391934,51.50,africa,5.80,4.40,NA,6000000,51000000,0,108,0.1
2004-12-01,22,7349,59,57,NA,6.10,26,NA,NA,8881419348,Ghana,40.40,56.20,3.30,20835514,46.60,africa,5.90,3.40,NA,270000000,495000000,0,8267,0.1
2004-12-01,40,1342,52,52,NA,5.30,20,NA,NA,3666349049,Guinea,43.70,53.00,3.30,9379621,32.40,africa,8.80,4.00,NA,29000000,NA,0,NA,0
2004-12-01,NA,5218,50,47,NA,2.10,191,NA,18.00,4410764261,Guinea Ecuatorial,41.00,55.70,3.30,585983,38.80,africa,8.90,3.80,NA,NA,NA,0,762,0.1
2004-12-01,NA,202,53,51,NA,5.30,20,NA,NA,522651788,Guinea-Bissau,43.00,54.00,2.90,1390791,40.00,africa,9.90,4.00,NA,22300000,2200000,0,86,0
2004-12-01,47,7624,55,53,NA,4.30,20,NA,12.50,16095321631,Kenia,42.90,54.30,2.70,34834606,21.30,africa,6.30,3.90,NA,108000000,799000000,0,15552,0.1
2004-12-01,93,NA,44,43,NA,7.00,45,NA,12.40,1234197704,Lesoto,40.00,55.30,4.60,1912022,21.70,africa,8.40,2.90,NA,278000000,26000000,0,28,0.1
2004-12-01,NA,627,55,53,NA,8.80,13,NA,18.10,467000000,Liberia,43.30,53.70,3.00,3184643,45.70,africa,9.00,4.10,NA,29000000,59000000,0,NA,0
2004-12-01,NA,50359,75,72,NA,3.50,205,NA,6.10,33384615385,Libia,31.00,64.80,4.20,5507000,76.80,africa,2.10,2.30,NA,789000000,261000000,0,17796,0.1
2004-12-01,44,1808,62,59,NA,4.90,12,NA,25.50,4363934417,Madagascar,45.00,52.00,2.90,17763367,28.20,africa,5.80,3.80,NA,108000000,239000000,0,NA,0
2004-12-01,39,975,48,48,NA,7.80,16,NA,36.80,2625127098,Malawi,46.10,50.80,3.00,12569091,15.00,africa,7.80,4.30,NA,70000000,74000000,0,NA,0
2004-12-01,41,565,51,51,NA,6.30,27,NA,NA,4874178417,Mali,46.20,50.60,3.10,11572936,31.30,africa,10.10,4.80,NA,125000000,142000000,0,NA,0
2004-12-01,12,43311,71,67,NA,5.20,99,NA,11.50,56948015336,Marruecos,31.40,63.60,4.90,29855820,54.60,africa,3.70,2.00,NA,912000000,4540000000,0.1,12221,0.3
2004-12-01,46,3194,76,69,NA,4.20,227,NA,21.00,6385691315,Mauricio,24.60,68.90,6.50,1233386,41.80,africa,1.40,1.60,NA,277000000,1156000000,0.1,1019,0.5
2004-12-01,82,1632,62,59,NA,5.90,28,NA,21.00,1833445283,Mauritania,41.80,55.10,3.20,3055425,52.40,africa,7.50,3.70,NA,NA,NA,0,NA,0.2
2004-12-01,153,1922,49,46,NA,5.90,16,NA,22.10,5697991241,Mozambique,44.60,52.20,3.20,20438827,29.80,africa,9.50,4.40,NA,140000000,96000000,0,8375,0
2004-12-01,85,1962,57,53,NA,6.50,213,NA,11.40,6606866450,Namibia,40.00,56.70,3.30,2003320,35.70,africa,4.80,3.00,NA,123000000,426000000,0,1163,0.1
2004-12-01,35,964,53,53,NA,7.10,16,NA,NA,3052898686,Niger,48.80,48.70,2.50,12708897,16.60,africa,8.60,5.20,NA,42000000,32000000,0,NA,0
2004-12-01,36,97047,49,48,NA,7.00,45,NA,19.20,87845403978,Nigeria,43.50,53.80,2.70,135999250,38.20,africa,10.00,4.30,NA,NA,49000000,0,101751,0.1
2004-12-01,22,213,46,43,NA,4.10,14,NA,18.00,1270080228,Republica Centroafricana,42.00,54.00,4.00,3893595,38.00,africa,11.10,3.80,NA,32000000,7800000,0,NA,0
2004-12-01,18,689,55,52,NA,5.80,13,NA,16.50,2089188921,Ruanda,44.60,52.80,2.60,9254379,18.40,africa,7.50,3.90,NA,31000000,44000000,0,NA,0
2004-12-01,192,73,66,62,NA,11.00,79,NA,29.80,110723362,Santo Tome y Principe,42.20,53.70,4.00,150842,57.10,africa,5.00,3.80,NA,2100000,7700000,0.1,38,0.1
2004-12-01,59,5280,62,58,NA,5.70,42,NA,NA,8031344240,Senegal,44.30,52.60,3.20,10967568,40.90,africa,5.90,3.90,NA,138000000,286000000,0,2736,0.1
2004-12-01,NA,744,76,69,NA,4.30,421,NA,10.00,839319935,Seychelles,25.00,67.30,7.60,82500,50.80,africa,1.20,1.70,NA,53000000,256000000,0.2,256,0.6
2004-12-01,26,642,42,41,NA,15.40,45,NA,22.10,1431208677,Sierra Leona,42.70,54.90,2.40,4928175,36.60,africa,13.00,4.20,NA,30000000,58000000,0,NA,NA
2004-12-01,NA,576,54,51,NA,NA,NA,NA,NA,NA,Somalia,47.70,49.40,2.90,8249965,34.80,africa,10.50,4.70,NA,NA,NA,0,NA,0.1
2004-12-01,NA,1030,46,46,NA,5.90,130,NA,11.30,2420610579,Suazilandia,42.40,54.50,3.10,1094758,22.20,africa,8.20,3.20,NA,54000000,75000000,0,406,0.1
2004-12-01,38,427132,53,51,NA,8.90,410,NA,11.30,219092936699,Sudafrica,31.20,64.70,4.20,47019452,59.00,africa,5.20,2.30,NA,4237000000,7571000000,0.1,128722,0.4
2004-12-01,39,11382,61,58,NA,4.10,29,NA,NA,21457886199,Sudan,43.30,53.60,3.00,30778572,32.70,africa,6.30,3.80,NA,176000000,21000000,0,14769,0
2004-12-01,NA,NA,52,50,NA,NA,NA,NA,NA,NA,Sudan del Sur,44.20,52.60,3.20,7730180,17.00,africa,9.10,4.00,NA,NA,NA,NA,NA,NA
2004-12-01,28,4353,53,52,NA,3.40,12,NA,14.10,12825801917,Tanzania,44.60,52.40,3.00,37765139,24.20,africa,6.10,4.20,NA,470000000,762000000,0,16198,0.1
2004-12-01,65,1397,55,53,NA,5.90,21,NA,NA,1937074538,Togo,43.10,54.10,2.80,5397851,34.70,africa,7.00,3.80,NA,38000000,25000000,0,2327,0.1
2004-12-01,11,22446,75,71,NA,5.60,179,NA,NA,31183139301,Tunez,26.50,66.90,6.60,9932400,64.90,africa,2.10,1.70,NA,427000000,2432000000,0.1,8463,0.4
2004-12-01,34,1852,52,52,NA,7.90,24,NA,20.60,7940362663,Uganda,49.40,48.10,2.50,27766986,12.80,africa,7.30,4.70,NA,158000000,268000000,0,NA,0
2004-12-01,NA,458,59,56,NA,6.80,57,NA,11.20,666072102,Yibuti,38.10,58.60,3.30,765776,76.70,africa,7.30,2.90,NA,14000000,6800000,0,133,0
2004-12-01,35,2131,46,45,NA,6.70,33,NA,30.70,5439176376,Zambia,46.60,50.70,2.70,11174650,36.20,africa,8.10,4.40,NA,86000000,92000000,0,7005,0
2004-12-01,97,9927,43,44,NA,NA,NA,NA,278.90,5805598443,Zimbabue,41.50,54.90,3.60,12693047,34.30,africa,5.80,3.20,NA,NA,194000000,0.1,9269,0
2004-12-01,9,733,58,55,NA,9.80,19,NA,NA,5285461999,Afganistan,49.40,48.60,2.00,24018682,22.60,Asia,8.60,4.60,NA,NA,NA,0,NA,0
2004-12-01,18,3645,76,70,NA,5.50,65,NA,18.60,3576615240,Armenia,22.50,66.00,11.50,3025652,64.20,Asia,2.20,1.40,NA,216000000,188000000,0,2095,0.1
2004-12-01,121,32090,71,66,NA,7.90,81,NA,15.70,8680511918,Azerbaiyan,27.00,66.70,6.40,8306500,52.20,Asia,4.70,1.60,NA,140000000,79000000,NA,12786,0.2
2004-12-01,50,39750,68,67,NA,3.10,12,NA,14.80,56560744012,Banglades,34.80,60.90,4.20,141235035,26.10,Asia,5.30,2.40,NA,442000000,76000000,0,22554,0
2004-12-01,NA,5361,79,75,NA,3.00,658,NA,5.50,7872333197,Brunei,29.20,67.70,3.10,360797,73.10,Asia,0.80,2.00,NA,382000000,181000000,0.3,2296,0.6
2004-12-01,62,308,63,63,NA,4.40,49,NA,15.00,702682018,Butan,35.20,60.80,4.00,633893,29.80,Asia,4.80,2.40,NA,NA,13000000,0,180,0
2004-12-01,94,2446,69,63,NA,7.10,29,NA,NA,5337833256,Camboya,37.00,58.80,4.30,13149386,19.10,Asia,5.70,2.60,NA,80000000,673000000,0,3389,0.1
2004-12-01,48,5288166,75,73,NA,4.70,70,NA,5.60,1931644329934,China,21.40,71.10,7.50,1296075000,41.10,Asia,2.20,1.20,NA,21360000000,27755000000,0.1,1639854,0.3
2004-12-01,NA,79482,72,64,NA,NA,NA,NA,NA,NA,Corea del Norte,25.00,67.80,7.10,23639303,59.70,Asia,2.80,1.60,NA,NA,NA,NA,20494,NA
2004-12-01,17,482277,81,75,NA,5.20,784,NA,5.90,764880644711,Corea del Sur,19.60,71.60,8.90,48039415,81.00,Asia,0.50,1.00,NA,13507000000,8226000000,0.7,208284,0.8
2004-12-01,49,74066,71,64,NA,3.20,35,NA,10.10,91371236939,Filipinas,37.40,59.20,3.40,84231329,46.90,Asia,2.80,2.80,NA,1526000000,2390000000,0.1,38643,0.4
2004-12-01,25,4323,76,69,NA,8.50,97,NA,22.10,5125273877,Georgia,19.00,66.70,14.30,4318300,52.40,Asia,2.40,1.20,NA,196000000,209000000,0,2781,0.2
2004-12-01,11,38415,85,79,NA,NA,NA,NA,5.00,169099768875,Hong Kong,14.80,73.20,11.90,6783500,100.00,Asia,NA,0.70,NA,13270000000,11874000000,0.6,12808,1.2
2004-12-01,89,1348525,65,62,NA,4.50,29,NA,10.90,721585608184,India,32.60,62.70,4.60,1110626108,28.90,Asia,5.80,2.40,NA,5783000000,6307000000,0,519165,0
2004-12-01,151,337635,71,67,NA,2.40,27,NA,14.10,256836883305,Indonesia,30.00,65.10,4.80,221293797,45.10,Asia,3.50,2.10,NA,4569000000,5226000000,0,176238,0.1
2004-12-01,31,1259655,86,79,NA,8.00,2914,NA,1.80,4655803055651,Japon,13.90,66.80,19.30,127761000,84.60,Asia,0.30,0.90,NA,48175000000,14343000000,0.6,522488,0.7
2004-12-01,26,172158,72,60,NA,4.00,114,NA,NA,43151647003,Kazajistan,25.10,67.40,7.60,15012985,54.90,Asia,3.00,1.80,NA,997000000,803000000,0,50717,0.2
2004-12-01,21,5699,72,64,NA,5.60,25,NA,29.30,2211535312,Kirguistan,31.90,62.40,5.70,5104700,35.30,Asia,3.60,2.20,NA,73000000,92000000,0.1,2542,0.1
2004-12-01,153,1423,65,63,NA,4.60,19,NA,29.30,2366398120,Laos,41.10,55.20,3.70,5699112,26.20,Asia,7.30,2.80,NA,8000000,122000000,0,NA,0
2004-12-01,NA,1727,81,76,NA,NA,NA,NA,6.00,10258324479,Macao,18.50,74.20,7.40,458542,100.00,Asia,NA,0.80,NA,529000000,7431000000,0.3,NA,0.9
2004-12-01,37,167333,76,71,NA,3.70,181,NA,6.00,124749736842,Malasia,30.80,64.90,4.30,25365089,65.70,Asia,0.70,1.90,NA,3822000000,9183000000,0.4,58691,0.6
2004-12-01,9,777,75,72,NA,5.90,217,NA,13.00,1075605492,Maldivas,35.60,59.90,4.40,292505,32.50,Asia,2.20,2.10,NA,75000000,471000000,0.1,250,0.4
2004-12-01,13,8551,69,61,NA,7.00,56,NA,31.50,1992066759,Mongolia,29.90,66.40,3.70,2496248,61.40,Asia,3.90,2.00,NA,207000000,205000000,NA,2600,0.2
2004-12-01,NA,12435,65,61,NA,2.30,5,NA,15.00,NA,Myanmar,28.60,66.60,4.90,49875169,28.50,Asia,5.20,1.90,NA,32000000,97000000,0,14764,0
2004-12-01,31,2769,65,63,NA,5.80,17,NA,8.50,7273933993,Nepal,39.70,56.00,4.30,24921910,14.90,Asia,4.90,2.90,NA,205000000,260000000,0,8832,0
2004-12-01,24,131601,66,64,NA,2.80,18,NA,7.30,97977766198,Pakistan,38.80,57.10,4.10,155151394,34.40,Asia,8.20,2.80,NA,1612000000,765000000,0.1,73580,0
2004-12-01,8,28474,82,77,NA,3.20,826,NA,5.30,114186643422,Singapur,19.60,72.30,8.10,4166700,100.00,Asia,0.20,1.00,NA,9291000000,5327000000,0.6,30845,0.9
2004-12-01,48,11965,77,70,NA,4.20,44,NA,9.50,20662525941,Sri Lanka,25.60,67.50,6.90,19435000,18.40,Asia,1.20,1.90,NA,499000000,808000000,0,8798,0.1
2004-12-01,33,252345,76,69,NA,3.50,87,NA,5.50,161339790595,Tailandia,22.80,69.70,7.50,65087400,36.30,Asia,1.60,1.30,NA,5343000000,13054000000,0.1,96291,0.4
2004-12-01,NA,2563,69,62,NA,4.30,13,NA,20.30,2076148710,Tayikistan,39.20,57.00,3.70,6663929,26.40,Asia,5.80,2.90,NA,3400000,9600000,0,2346,0
2004-12-01,158,176,64,61,NA,8.60,27,NA,15.50,455500000,Timor-Leste,48.40,48.90,2.70,966987,25.70,Asia,6.90,3.80,NA,NA,NA,NA,58,0
2004-12-01,NA,43337,68,60,NA,3.70,111,NA,NA,6838351088,Turkmenistan,33.40,62.00,4.60,4696876,46.80,Asia,6.00,2.30,NA,NA,NA,0,18406,0
2004-12-01,29,119306,71,64,NA,5.10,24,NA,NA,12030023548,Uzbekistan,34.10,61.30,4.70,25864350,36.80,Asia,4.80,2.10,NA,NA,57000000,0,50678,0
2004-12-01,51,90549,79,70,NA,5.50,30,NA,9.70,49424107710,Vietnam,28.00,65.40,6.60,81437700,26.70,Asia,2.40,1.70,NA,NA,1700000000,0.1,38968,0.1
2004-12-01,41,4166,79,73,NA,6.50,148,NA,11.80,7464446950,Albania,27.30,64.50,8.20,3014579,45.70,Europa,1.90,1.50,NA,669000000,756000000,0,2172,0.4
2004-12-01,45,825896,82,76,NA,10.70,3524,NA,NA,2726341472500,Alemania,14.60,67.00,18.40,82516260,73.30,Europa,0.40,0.90,NA,80624000000,36390000000,0.6,340676,0.9
2004-12-01,NA,565,NA,NA,NA,5.70,2193,NA,NA,2322163502,Andorra,NA,NA,NA,79060,90.80,Europa,0.30,1.10,NA,NA,NA,0.3,NA,0.7
2004-12-01,48,11192,77,72,NA,8.70,230,NA,12.40,5514253043,Antigua Republica Yugoslava de Macedonia,20.30,68.70,11.00,2085728,57.70,Europa,1.20,1.20,NA,85000000,103000000,0.2,2756,0.5
2004-12-01,25,71866,82,76,NA,10.40,3720,NA,NA,291430382497,Austria,16.30,67.90,15.80,8171966,65.80,Europa,0.40,1.00,NA,10812000000,17251000000,0.5,32690,1
2004-12-01,34,111282,82,76,NA,10.00,3482,NA,6.70,361683211960,Belgica,17.20,65.60,17.30,10421137,97.30,Europa,0.40,1.10,NA,15456000000,10089000000,0.5,58895,0.9
2004-12-01,79,58038,75,63,NA,6.60,157,NA,16.90,23141587718,Bielorrusia,16.00,69.40,14.60,9730000,71.90,Europa,0.80,0.90,NA,500000000,362000000,NA,26888,0.2
2004-12-01,63,24617,78,73,NA,9.00,236,NA,10.30,10022840635,Bosnia y Herzegovina,19.20,68.20,12.70,3886723,39.20,Europa,0.70,0.80,NA,162000000,507000000,0.2,4811,0.4
2004-12-01,32,46787,76,69,NA,7.30,238,NA,8.90,25283228366,Bulgaria,14.00,68.80,17.30,7781161,70.20,Europa,1.50,0.90,NA,1935000000,2796000000,0.2,18833,0.6
2004-12-01,NA,7334,81,76,NA,6.40,1353,NA,7.60,15816972051,Chipre,20.50,69.00,10.60,1015820,68.40,Europa,0.40,1.20,NA,907000000,2552000000,0.3,2184,0.6
2004-12-01,29,23047,79,72,NA,6.60,614,NA,11.70,41003558916,Croacia,16.20,67.00,16.90,4439000,56.20,Europa,0.60,0.90,NA,881000000,6945000000,0.3,8831,0.6
2004-12-01,7,50597,80,75,NA,9.70,4387,NA,NA,244727978021,Dinamarca,18.80,66.20,15.00,5404523,85.60,Europa,0.40,1.20,NA,7279000000,5652000000,0.8,19428,1
2004-12-01,52,38749,78,70,NA,7.20,565,NA,9.10,56073225726,Eslovaquia,17.30,71.10,11.60,5372280,55.70,Europa,0.90,1.00,NA,900000000,931000000,0.5,18353,0.8
2004-12-01,60,15746,81,74,NA,8.30,1415,NA,8.70,33837749815,Eslovenia,14.40,70.30,15.30,1997012,50.60,Europa,0.40,0.90,NA,937000000,1725000000,0.4,7131,0.9
2004-12-01,114,339429,83,77,NA,8.20,2028,NA,NA,1044612070304,Espana,14.50,68.70,16.80,42921895,77.00,Europa,0.50,1.10,NA,14864000000,49996000000,0.4,139030,0.9
2004-12-01,72,17217,78,66,NA,5.10,450,NA,5.70,12031396467,Estonia,15.60,67.80,16.60,1362550,68.90,Europa,0.60,1.00,NA,486000000,1111000000,0.5,5282,0.9
2004-12-01,14,67091,82,75,NA,8.20,2974,NA,3.70,189064585623,Finlandia,17.50,66.70,15.70,5228172,82.80,Europa,0.30,1.10,NA,3383000000,2975000000,0.7,37120,1
2004-12-01,7,390103,84,77,NA,11.00,3620,NA,6.60,2055678605353,Francia,18.60,65.10,16.40,62702121,76.90,Europa,0.40,1.30,NA,36029000000,52108000000,0.4,269777,0.7
2004-12-01,38,97150,82,77,NA,8.70,1809,NA,NA,227950420105,Grecia,14.50,67.20,18.30,11055729,74.10,Europa,0.50,1.00,NA,2880000000,12809000000,0.2,29707,0.8
2004-12-01,52,57352,77,69,NA,8.20,828,NA,12.80,101925734602,Hungria,15.80,68.70,15.60,10107146,65.90,Europa,0.80,0.90,NA,2482000000,4009000000,0.3,26157,0.9
2004-12-01,18,43956,81,76,NA,7.50,3487,NA,2.60,186281307557,Irlanda,20.60,68.30,11.10,4070262,60.20,Europa,0.50,1.50,NA,5291000000,6075000000,0.4,14269,0.9
2004-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2758117365,Isla de Man,NA,NA,NA,79658,51.90,Europa,NA,NA,NA,NA,NA,NA,NA,NA
2004-12-01,5,2233,83,79,NA,10.00,4567,NA,12.00,13251434311,Islandia,22.30,66.00,11.70,292074,92.90,Europa,0.30,1.50,NA,699000000,558000000,0.8,3368,1
2004-12-01,NA,796,82,77,NA,NA,NA,NA,NA,1683997930,Islas Faroe,NA,NA,NA,48782,39.20,Europa,NA,NA,NA,NA,NA,0.7,NA,0.8
2004-12-01,13,472768,84,78,NA,8.50,2549,NA,5.50,1735521503772,Italia,14.10,66.50,19.40,57685327,67.60,Europa,0.40,1.00,NA,24064000000,37870000000,0.3,181990,1.1
2004-12-01,NA,NA,71,66,NA,NA,NA,NA,14.80,3639935348,Kosovo,NA,NA,NA,1704622,NA,Europa,NA,2.00,NA,NA,NA,NA,2005,NA
2004-12-01,16,7132,77,67,NA,6.50,387,NA,7.40,13761569545,Letonia,15.20,68.00,16.80,2263122,67.90,Europa,1.20,0.90,NA,428000000,343000000,0.4,4438,0.7
2004-12-01,NA,NA,85,79,NA,NA,NA,NA,NA,3454374261,Liechtenstein,NA,NA,NA,34445,14.80,Europa,NA,1.10,NA,NA,NA,0.6,NA,0.7
2004-12-01,26,13330,78,66,NA,5.70,374,NA,5.70,22659294573,Lituania,17.30,67.70,15.00,3377075,66.60,Europa,0.80,0.90,NA,643000000,834000000,0.3,9386,0.9
2004-12-01,NA,11269,82,76,NA,8.20,6145,NA,NA,34077095478,Luxemburgo,18.80,66.80,14.40,458095,86.20,Europa,0.30,1.20,NA,2950000000,3880000000,0.7,4282,1
2004-12-01,NA,2574,81,77,NA,8.60,1247,NA,5.30,5643525282,Malta,17.80,69.30,12.90,401268,93.40,Europa,0.60,1.00,NA,291000000,949000000,0.3,830,0.7
2004-12-01,30,4554,72,64,NA,8.50,61,NA,20.90,2598231467,Moldavia,19.80,69.10,11.10,3603945,45.40,Europa,2.00,1.20,NA,135000000,112000000,0.1,3377,0.2
2004-12-01,NA,NA,NA,NA,NA,4.00,4885,NA,NA,4110348444,Monaco,NA,NA,NA,33346,100.00,Europa,0.40,NA,NA,NA,NA,0.5,NA,0.5
2004-12-01,NA,NA,76,71,NA,8.70,293,NA,NA,2073255525,Montenegro,20.30,66.90,12.80,614670,62.00,Europa,1.00,1.30,NA,NA,NA,0.3,NA,0.8
2004-12-01,18,42666,82,78,NA,10.10,5733,NA,4.00,260029106208,Noruega,19.80,65.50,14.80,4591910,77.30,Europa,0.30,1.20,NA,8894000000,3531000000,0.8,26433,1
2004-12-01,9,176903,81,77,NA,10.00,3739,NA,2.80,609889925686,Paises Bajos,18.50,67.60,13.90,16281779,81.50,Europa,0.50,1.20,NA,16937000000,16495000000,0.7,79075,0.9
2004-12-01,31,304988,79,71,NA,6.20,410,NA,7.60,252768998589,Polonia,16.90,70.00,13.10,38182222,61.60,Europa,0.70,0.90,NA,5092000000,6499000000,0.3,91371,0.6
2004-12-01,78,63175,81,75,NA,10.00,1779,NA,NA,185397304328,Portugal,15.70,67.40,17.00,10483861,56.90,Europa,0.40,1.00,NA,3369000000,8858000000,0.3,25831,1
2004-12-01,13,540409,81,77,NA,8.00,2955,NA,4.40,2220820974770,Reino Unido,18.10,66.00,15.90,59987905,79.60,Europa,0.50,1.20,NA,69076000000,37166000000,0.7,221558,1
2004-12-01,40,122709,79,73,NA,6.90,771,NA,6.00,113976672925,Republica Checa,15.10,70.90,14.00,10197101,73.70,Europa,0.50,1.00,NA,2682000000,4931000000,0.4,45511,1.1
2004-12-01,28,95401,75,68,NA,5.40,190,NA,25.60,75794733525,Rumania,16.00,69.40,14.60,21451748,53.00,Europa,2.00,1.00,NA,672000000,607000000,0.2,38683,0.5
2004-12-01,30,1602963,72,59,NA,5.20,212,NA,11.40,591016690743,Rusia,15.60,70.70,13.60,143821212,73.40,Europa,1.50,1.00,NA,16082000000,7262000000,0.1,647392,0.5
2004-12-01,NA,NA,85,79,NA,5.30,3359,NA,7.10,1317357835,San Marino,NA,NA,NA,29290,94.00,Europa,0.40,1.00,NA,NA,NA,0.5,NA,0.6
2004-12-01,56,NA,75,70,NA,8.70,204,NA,15.50,23649854234,Serbia,18.50,67.60,13.90,7463157,54.30,Europa,0.80,1.10,NA,208000000,220000000,0.2,18094,0.5
2004-12-01,16,54521,83,78,NA,9.10,3666,NA,4.00,362089648913,Suecia,17.60,65.10,17.20,8993531,84.30,Europa,0.30,1.10,NA,11088000000,7686000000,0.8,52588,1
2004-12-01,18,40392,84,79,NA,11.00,5570,NA,3.20,374224186244,Suiza,16.60,67.80,15.70,7389625,73.40,Europa,0.40,1.00,NA,9924000000,11404000000,0.7,26090,0.9
2004-12-01,6,225407,76,69,NA,5.40,297,NA,NA,392166275595,Turquia,28.90,64.60,6.50,66845635,67.20,Europa,2.70,2.00,NA,2524000000,15888000000,0.1,80858,0.5
2004-12-01,34,343121,74,63,NA,6.60,90,NA,17.40,64883060726,Ucrania,15.10,69.40,15.50,47451600,67.60,Europa,1.30,0.90,NA,2660000000,2931000000,0,143843,0.3
2004-12-01,NA,407,77,72,NA,4.10,453,NA,12.00,905113767,Antigua y Barbuda,28.60,64.20,7.20,81718,29.80,Las Americas,1.10,1.90,NA,38000000,337000000,0.2,135,0.7
2004-12-01,30,156170,78,71,NA,8.20,327,NA,6.80,183295704305,Argentina,26.60,63.20,10.20,38308779,89.90,Las Americas,1.60,1.80,NA,3208000000,2660000000,0.2,67303,0.4
2004-12-01,NA,2259,77,72,NA,NA,NA,NA,11.60,2228279330,Aruba,21.70,69.90,8.30,98742,45.20,Las Americas,NA,1.30,NA,248000000,1056000000,0.2,NA,1
2004-12-01,NA,1723,77,70,NA,6.00,1326,NA,6.00,7094413000,Bahamas. Las,26.30,67.60,6.10,322400,82.20,Las Americas,1.30,1.50,NA,469000000,1897000000,0.2,664,0.6
2004-12-01,NA,1294,76,71,NA,7.10,737,NA,8.30,3509700000,Barbados,20.90,68.10,11.00,272205,33.10,Las Americas,1.50,1.30,NA,163000000,784000000,0.5,375,0.7
2004-12-01,NA,381,75,69,NA,4.40,175,NA,13.90,1057850000,Belice,38.40,57.50,4.10,265040,46.60,Las Americas,1.90,2.70,NA,47000000,168000000,0.1,155,0.3
2004-12-01,NA,671,81,76,NA,NA,NA,NA,NA,4484703000,Bermuda,NA,NA,NA,63740,100.00,Las Americas,NA,1.30,NA,217000000,426000000,0.6,NA,0.8
2004-12-01,60,13084,67,62,NA,5.30,51,NA,14.50,8773451739,Bolivia,38.70,56.90,4.40,9187610,63.70,Las Americas,4.60,2.90,NA,232000000,283000000,0,3622,0.2
2004-12-01,152,337826,75,68,NA,7.10,257,NA,54.90,663760341880,Brasil,28.00,66.00,6.00,184010283,82.50,Las Americas,2.20,1.90,NA,3752000000,3389000000,0.2,210042,0.4
2004-12-01,3,552349,83,78,NA,9.80,3047,NA,4.00,1018385574395,Canada,18.00,69.10,13.00,31995000,80.00,Las Americas,0.50,1.10,NA,19267000000,15135000000,0.7,267619,0.5
2004-12-01,27,60047,81,75,NA,6.70,414,NA,5.10,100630707852,Chile,25.50,66.70,7.90,16168241,87.20,Las Americas,0.80,1.50,NA,1251000000,1571000000,0.3,27514,0.6
2004-12-01,42,55071,76,68,NA,5.40,148,NA,15.10,117074865515,Colombia,31.20,63.80,5.00,42527623,73.30,Las Americas,1.90,2.20,NA,1469000000,1369000000,0.1,26001,0.2
2004-12-01,77,6931,81,76,NA,7.80,346,NA,23.40,18596365927,Costa Rica,28.60,65.60,5.80,4246336,64.40,Las Americas,0.90,1.80,NA,481000000,1586000000,0.2,3880,0.2
2004-12-01,NA,25005,80,76,NA,6.10,209,NA,NA,38202800000,Cuba,19.90,69.40,10.70,11273363,76.00,Las Americas,0.60,1.20,NA,NA,2114000000,0.1,11312,0
2004-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Curazao,21.80,66.50,11.80,133363,90.70,Las Americas,NA,NA,NA,195000000,224000000,NA,NA,NA
